Column1;Listing;Price;SQMUP;Room Info;Area;Location;Ads
2041;Mieszkanie 2 pokoje;665000;17733;2;37.5;Żoliborz;Oferta prywatna
2042;Przytulne mieszkanie z antresolą- Stary Mokotów;690000;24910;1;27.7;Mokotów;Oferta prywatna
2043;Okazja / 250m Metro / 2 Pokoje;679000;16167;2;42.0;Wola;Biuro nieruchomości
2044;15 min do Centrum! Nowe! Premium! Gotowe do wprowa;765000;21857;2;35.0;Włochy;Biuro nieruchomości
2045;Wysokie sufity, odnowiona kamienica, Ochota;1237000;17423;3;71.0;Mokotów;Biuro nieruchomości
2046;M2 z dużą kuchnią, do zamieszkania, metro, koneser;675000;13541;2;49.85;Śródmieście;Biuro nieruchomości
2047;Apartament z antresolą Radarowa;1000000;18182;2;55.0;Włochy;Biuro nieruchomości
2048;53 m2 | stylowe mieszkanie | garaż | 2 balkony;790000;15019;2;52.6;Bielany;Biuro nieruchomości
2049;Pełen rozkład, idealne dla rodziny, cisza;830000;13607;3;61.0;Bemowo;Biuro nieruchomości
2050;Ochota Kamienica Piękna z dziedzińcem Pl. Narutowi;2000000;15873;4;126.0;Ochota;Biuro nieruchomości
2051;Nowoczesna kawalerka 28,79 m2 ul. Ceramiczna;620000;21535;2;28.79;Białołęka;Biuro nieruchomości
2052;Apartament 3pokoje+Ogródek dwa mieszkania w cenie;1299000;18557;3;70.0;Mokotów;Oferta prywatna
2053;Mieszkanie dwupokojowe;620000;12810;2;48.4;Ursus;Oferta prywatna
2054;Ogród 80m2 | 2 m. parkingowe | Smart Home | 2013r.;1299000;12028;4;108.0;Wawer;Biuro nieruchomości
2055;Dwustronne | 3 pokoje | oddzielna kuchnia;1050000;18453;3;56.9;Śródmieście;Biuro nieruchomości
2056;3pokojowe mieszkanie na Bemowie, blisko Hali Wola;685000;11455;3;59.8;Bemowo;Biuro nieruchomości
2057;70 m2 | przestronne | świetna lokalizacja;730000;10473;3;69.7;Białołęka;Biuro nieruchomości
2058;Gocław, Bracławska,jezioro,38m2, 2 pokoje,ogródek;539000;14184;2;38.0;Praga-Południe;Biuro nieruchomości
2059;Mieszkanie podzielone na 2 metro Racławicka;1155000;19914;3;58.0;Mokotów;Oferta prywatna
2060;BEMOWO ! Mieszkanie na sprzedaż Forty Bema.;950000;11816;4;80.4;Bemowo;Biuro nieruchomości
2061;2-pokojowe mieszkanie 52m2 + balkon Bez Prowizji;1512100;28649;2;52.78;Wola;Inwestycja deweloperska
2062;1-pokojowe mieszkanie 36m2 + balkon Bezpośrednio;1121700;31055;1;36.12;Wola;Inwestycja deweloperska
2063;Z najemcą,3 pokoje w centrum;760000;15680;3;48.47;Wola;Biuro nieruchomości
2064;46m2, 2 pokoje + kuchnia, loggia;740000;15914;2;46.5;Praga-Północ;Biuro nieruchomości
2065;Na sprzedaż rozkładowe 3 pokojowe mieszkanie;699000;12350;3;56.6;Bielany;Biuro nieruchomości
2066;Apartament. 3 tarasy. Miasteczko Wilanów.;3800000;20091;4;189.14;Wilanów;Biuro nieruchomości
2067;Nowoczesne dwupokojowe mieszkanie, Mokotów;569000;14974;2;38.0;Mokotów;Biuro nieruchomości
2068;Mieszkanie, 140 m², Warszawa;4999999;35714;4;140.0;Śródmieście;Biuro nieruchomości
2069;Dwupokojowe mieszkanie Tarchomin;585000;13000;2;45.0;Białołęka;Biuro nieruchomości
2070;Kawalerka 26m2 na Bemowie;550000;21154;1;26.0;Bemowo;Biuro nieruchomości
2071;Mieszkanie, 52 m², Warszawa;635000;12212;2;52.0;Wawer;Biuro nieruchomości
2072;Dwupoziomowe Mieszkanie Na Nowodworach;790000;8290;4;95.3;Białołęka;Biuro nieruchomości
2073;2 pokoje-WOLA Świetna lokalizacja BEZPOŚREDNIO;745000;15851;2;47.0;Wola;Oferta prywatna
2074;Wspaniały,trzypokojowy apartament. dla rodziny.;920000;14991;3;61.37;Włochy;Biuro nieruchomości
2075;Mieszkanie 2 pokojowe Gagarina/ Iwicka;595000;19833;2;30.0;Mokotów;Oferta prywatna
2076;mieszkanie przy Parku nad Balatonem, bezpośrednio;800000;13289;2;60.2;Praga-Południe;Oferta prywatna
2077;2pok+ogródek|widna kuchnia| Kampinos| świetna cena;550080;12000;2;45.84;Bielany;Biuro nieruchomości
2078;Mieszkanie na nowym osiedlu;824000;15547;2;53.0;Praga-Południe;Biuro nieruchomości
2079;2/3pok| Zielona okolica| dla rodzin| super cena!;595443;12369;3;48.14;Bielany;Biuro nieruchomości
2080;Mieszkanie Warszawa Wola 43,50 m²;549000;12621;3;43.5;Wola;Oferta prywatna
2081;Niezależne M2 oddzielna kuchnia | Blisko park, WUM;639000;14881;2;42.94;Ochota;Biuro nieruchomości
2082;Ustawne, balkon ponad 6 mkw;568512;11258;3;50.5;Białołęka;Biuro nieruchomości
2083;Balkon 6 m2/Idealne na start lub wynajem;417012;12356;2;33.75;Białołęka;Biuro nieruchomości
2084;BEZPOŚREDNIO Trzypokojowe mieszkanie na Rydygiera;1550000;24940;3;62.15;Żoliborz;Oferta prywatna
2085;Blisko Stacji PKP;629000;14707;2;42.77;Włochy;Biuro nieruchomości
2086;Korotyńskiego 3 pok.74m2 garaż;1320000;17742;3;74.4;Ochota;Biuro nieruchomości
2087;Mieszkanie na sprzedaż 85,8 m2 Ordonówny Białołęka;1072500;12500;4;85.8;Białołęka;Oferta prywatna
2088;Do wejścia | Jasne | Wyjątkowy taras;1500000;23077;3;65.0;Wilanów;Biuro nieruchomości
2089;Nowe 3 pokoje! Atrakcyjna cena i przemyślany układ;439591;9950;3;44.18;Białołęka;Biuro nieruchomości
2090;ROI 8% w skali roku!/Muranów/Dwupak!/38,6m2;679900;17614;2;38.6;Śródmieście;Oferta prywatna
2091;PRZESTRONNE 2-pokoje || I piętro || Płochocińska;591057;8885;2;66.52;Białołęka;Inwestycja deweloperska
2092;2-POKOJOWE mieszkanie + GARDEROBA -- bezpośrednio;587291;8835;2;66.47;Białołęka;Inwestycja deweloperska
2093;PRZESTRONNE 2-pokoje || OGRÓDEK || Płochocińska;583880;8785;2;66.46;Białołęka;Inwestycja deweloperska
2094;2-pokoje na I piętrze - ROZKŁADOWE - Płochocińska;576203;8836;2;65.21;Białołęka;Inwestycja deweloperska
2095;FUNKCJONALNE 2-pokoje + garderoba Zakątek Harmonia;572680;8786;2;65.18;Białołęka;Inwestycja deweloperska
2096;2-pokoje na II piętrze - ROZKŁADOWE - Płochocińska;578667;8886;2;65.12;Białołęka;Inwestycja deweloperska
2097;Mieszkanie 3-pokoje z OGRÓDKIEM ul. Płochocińska;572155;8786;3;65.12;Białołęka;Inwestycja deweloperska
2098;Mieszkanie 2-pokojowe z GARDEROBĄ ul. Płochocińska;575147;8836;2;65.09;Białołęka;Inwestycja deweloperska
2099;ETAP II ~ 3-pokojowe mieszkanie z 66 m2 TARASEM ~;630154;9803;3;64.28;Białołęka;Inwestycja deweloperska
2100;ROZKŁADOWE 3-pokoje na PARTERZE Płochocińska;535608;8650;3;61.92;Białołęka;Inwestycja deweloperska
2101;3 pokojowe, na Białołęce, 2 ogródki ,obok tramwaju;690600;12356;3;55.89;Białołęka;Biuro nieruchomości
2102;Białołęka - 3-pokoje na I piętrze - ROZKŁADOWE;54013750;8750;3;61.73;Białołęka;Inwestycja deweloperska
2103;Ustawne 3-pokojowe mieszkanie ul. Płochocińska;501693;8900;3;56.37;Białołęka;Inwestycja deweloperska
2104;APARTMENT FOR SALE PLATINUM TOWERS GRZYBOWSKA;900000;23672;2;38.02;Wola;Oferta prywatna
2105;Mieszkanie, Bemowo, ul. Kazubów, blisko metra;780000;12787;3;61.0;Bemowo;Oferta prywatna
2106;MIESZKANIE 3-pokoje -- Bezpośrednio - Płochocińska;501604;8900;3;56.36;Białołęka;Inwestycja deweloperska
2107;3-POKOJE Białołęka __ Nowa inwestycja ATAL S.A.;498667;8900;3;56.03;Białołęka;Inwestycja deweloperska
2108;3-POKOJOWE MIESZKANIE - Nowe Osiedle Płochocińska;498667;8900;3;56.03;Białołęka;Inwestycja deweloperska
2109;2-POKOJE + LOGGIA ul. Płochocińska;47721750;9186;2;51.95;Białołęka;Inwestycja deweloperska
2110;MIESZKANIE 2-POKOJE bez PCC ul. Płochocińska;489457;9169;2;53.38;Białołęka;Inwestycja deweloperska
2111;W cenie mieszkania miejsce postojowe i kom. lok.;990000;17247;3;57.4;Ursus;Biuro nieruchomości
2112;PRZESTRONNE 2-pokoje || I piętro || Płochocińska;48881150;9169;2;53.31;Białołęka;Inwestycja deweloperska
2113;4pok|Metro Wawrzyszew |super cena i lokalizacja!;1510000;18826;4;80.21;Bielany;Biuro nieruchomości
2114;53 m2 ~ 3-POKOJE z loggią ~ bez PCC ~ Białołęka;488725;9169;2;53.3;Białołęka;Inwestycja deweloperska
2115;FUNKCJONALNE 2-pokoje + loggia * Zakątek Harmonia;463705;9387;2;49.4;Białołęka;Inwestycja deweloperska
2116;Ustawne 2-pokoje LOGGIA ul. Płochocińska || 2025;463518;9387;2;49.38;Białołęka;Inwestycja deweloperska
2117;2-pokoje na II piętrze - ROZKŁADOWE - Płochocińska;468267;9487;2;49.36;Białołęka;Inwestycja deweloperska
2118;PRZESTRONNE 2-pokoje || OGRÓDEK || Płochocińska;457840;9287;2;49.3;Białołęka;Inwestycja deweloperska
2119;2-POKOJOWE mieszkanie * Zakątek Harmonia II;46232250;9387;2;49.25;Białołęka;Inwestycja deweloperska
2120;2-POKOJOWE MIESZKANIE - Nowe Osiedle Płochocińska;46232250;9387;2;49.25;Białołęka;Inwestycja deweloperska
2121;2-POKOJE + LOGGIA ul. Płochocińska;466964;9487;2;49.22;Białołęka;Inwestycja deweloperska
2122;PRAGA-POŁUDNIE/ 3 pokoje/ balkon i loggia/ garaż;920000;14952;3;61.53;Praga-Południe;Oferta prywatna
2123;3 pok,67,10m2,Imielin,ul. Bekasów/2 Garaże/Ogródek;1048000;15618;3;67.1;Ursynów;Biuro nieruchomości
2124;2/3pok| super dla rodzin| zielone Bielany| cena!!;667800;12000;3;55.65;Bielany;Biuro nieruchomości
2125;ok. Placu Hallera, po generalnym remoncie | 4 pok.;896000;14906;4;60.11;Praga-Północ;Biuro nieruchomości
2126;Dla rodziny 2+2 lub inwestycyjne;860000;12464;4;69.0;Ursynów;Oferta prywatna
2127;LUX apartament z widokiem na park. TARAS !!!;1550000;15196;4;102.0;Praga-Południe;Biuro nieruchomości
2128;2/3pok| super miejsce dla rodzin| Kampinos| cena!;595443;12300;3;48.41;Bielany;Biuro nieruchomości
2129;Poddasze 120M2 Do Adaptacji/ Metro 5min/ Stan Dew.;1699000;13484;5;126.0;Targówek;Biuro nieruchomości
2130;3Pokoje|62M2|Taras 120M2;739000;11919;3;62.0;Ursus;Biuro nieruchomości
2131;2pk |2021r| Świeżo wykończone l Mokotów l Mangalia;799000;16881;2;47.33;Mokotów;Biuro nieruchomości
2132;Bezpośrednio 2-pokoje-OKAZJA;417000;12265;2;34.0;Białołęka;Biuro nieruchomości
2133;Nowa Kawalerka+ pompa ciepła-+ panele;370000;13704;1;27.0;Białołęka;Biuro nieruchomości
2134;2/3pok|Bielany| atrakcyjna cena!|super dla rodzin;634200;12000;3;52.85;Bielany;Biuro nieruchomości
2135;Atrakcyjne mieszkanie blisko metra;1097000;14247;4;77.0;Targówek;Biuro nieruchomości
2136;2pok z narożnym ogrodem| Bielany| super cena!;546650;13000;2;42.05;Bielany;Biuro nieruchomości
2137;Okazja 2-pokoje+ Pompa+Panele;417000;12265;2;34.0;Białołęka;Biuro nieruchomości
2138;Piękne mieszkanie - gotowe do wprowadzenia !!!;798000;9500;4;84.0;Ursus;Biuro nieruchomości
2139;2pok w świetnej cenie| Bielany| spokojna okolica;631680;12000;2;52.64;Bielany;Biuro nieruchomości
2140;3pok+oddzielna kuchnia|zielone Bielany|super cena;730320;12000;3;60.86;Bielany;Biuro nieruchomości
2141;3 pokoje z ogrodem na Białołęce blisko tramwaju;681400;12626;3;53.97;Białołęka;Biuro nieruchomości
2142;Stary Mokotów, Wiktorska, 2 pok., 48,84 m2, 1954 r;775000;15868;2;48.84;Mokotów;Biuro nieruchomości
2143;Royal Wilanow 123 m (4 pokoje);2644500;21500;4;123.0;Wilanów;Oferta prywatna
2144;"Mieszkanie 3 pokojowe Gocław ""Balaton""";864000;12493;3;69.16;Praga-Południe;Oferta prywatna
2145;Klimatycze Mieszkanie W Kamienicy Na Żoliborzu;2160000;20129;4;107.31;Żoliborz;Biuro nieruchomości
2146;3-pokojowe mieszkanie 68m2 + loggia Bez Prowizji;1477112;21488;3;68.74;Mokotów;Inwestycja deweloperska
2147;Pierwszy raz w sprzedaży, nie szukaj dalej,Bielany;797825;16282;3;49.0;Bielany;Biuro nieruchomości
2148;Rodzinne mieszkanie, duży taras, ostatnie piętro;969000;10875;4;89.1;Białołęka;Oferta prywatna
2149;2 pokoje+kuchnia || Port Praski || po remoncie!;740000;15914;2;46.5;Praga-Północ;Biuro nieruchomości
2150;Ciche, po remoncie na Muranowie!;813000;17298;2;47.0;Śródmieście;Biuro nieruchomości
2151;3-POKOJOWE MIESZKANIE - Nowe Osiedle Płochocińska;570615;9014;3;63.3;Białołęka;Inwestycja deweloperska
2152;\\ Bezpośrednio // 3 pokoje z dużym BALKONEM;570636;9018;3;63.28;Białołęka;Inwestycja deweloperska
2153;NOWE OSIEDLE ul. PŁOCHOCIŃSKA - 3 pokoje - 64 mkw;590093;9216;3;64.03;Białołęka;Inwestycja deweloperska
2154;25m2 2 pokoje Ursus Skorosze IV kw 2024;369000;14442;2;25.55;Ursus;Oferta prywatna
2155;Ładne 3-POKOJOWE mieszkanie Białołęka BEZPOŚREDNIO;578229;9005;3;64.21;Białołęka;Inwestycja deweloperska
2156;MIESZKANIE 3-pokoje -- Bezpośrednio - Płochocińska;572788;9015;3;63.54;Białołęka;Inwestycja deweloperska
2157;3 pokoje na Białołęce - 64 m2 na II piętrze;586485;9118;3;64.32;Białołęka;Inwestycja deweloperska
2158;Idealne pod inwestycję mieszkanie na Gocławiu;715000;11413;3;62.65;Praga-Południe;Biuro nieruchomości
2159;3-POKOJE + balkon __ Płochocińska __ BEZPOŚREDNIO;586635;9115;3;64.36;Białołęka;Inwestycja deweloperska
2160;PŁOCHOCIŃSKA - 3-pokoje ~ Bezpośrednio ~ ATAL S.A.;57342559;9018;3;63.59;Białołęka;Inwestycja deweloperska
2161;ZAKĄTEK HARMONIA 3-pokoje ul. Płochocińska;567910;8965;3;63.35;Białołęka;Inwestycja deweloperska
2162;3-POKOJOWE MIESZKANIE - Nowe Osiedle Płochocińska;579213;9005;3;64.32;Białołęka;Inwestycja deweloperska
2163;3 pokojowe mieszkanie na bielanach osiedle Piaski;1190000;17000;3;70.0;Bielany;Oferta prywatna
2164;2 pokoje 51,1 m2, 15 minut do centrum Warszawy;619000;12114;2;51.1;Rembertów;Biuro nieruchomości
2165;Atrakcyjne 2 pokojowe mieszkanie przy Promenadzie;595000;12768;2;46.6;Praga-Południe;Biuro nieruchomości
2166;Przytulna kawalerka na sprzedaż na Pradze Południe;499000;17821;2;28.0;Praga-Południe;Oferta prywatna
2167;✅ Przestronna Kawalerka / metro Młynów / gotowa;495000;14688;1;33.7;Wola;Biuro nieruchomości
2168;Nowe 2 pokoje z parkingem w Miasteczku Wilanów;835000;23554;2;35.45;Wilanów;Biuro nieruchomości
2169;Mokotów/3 pokoje/zieleń/cisza/ Metro Służew;865500;15000;3;57.7;Mokotów;Biuro nieruchomości
2170;Wilanów ul. Sarmacka Royal Residence Bez Prowizji;1698000;20458;4;83.0;Wilanów;Biuro nieruchomości
2171;Apartament z ogródkiem do wprowadzenia się.;998000;13212;3;75.54;Wawer;Biuro nieruchomości
2172;Przytulna i stylowa kawalerka w Warszawie.;527000;15873;1;33.2;Ursus;Biuro nieruchomości
2173;Nowoczesny apartament w wysokim standardzie!;1125000;15957;3;70.5;Ursynów;Biuro nieruchomości
2174;3-pokojowe mieszkanie na Bielanach;699000;11573;3;60.4;Bielany;Biuro nieruchomości
2175;Atrakcyjne 3 pokojowe 55 m2 blisko metra;764500;13900;3;55.0;Bemowo;Biuro nieruchomości
2176;Przytulne 3-pok mieszkanie na Białołęce Dworskiej;694960;11900;3;58.4;Białołęka;Biuro nieruchomości
2177;Bezpośrednio 2 pokoje 31m2 plus gratis 10m2;449000;14484;2;31.0;Ochota;Oferta prywatna
2178;Okazja! Mieszkanie 3 pokojowe do remontu;569000;10518;3;54.1;Praga-Południe;Biuro nieruchomości
2179;dwa pokoje z oddzielną kuchnią i loggią;592000;12800;2;46.25;Bielany;Biuro nieruchomości
2180;3pok| na3kw.2023| zielony Gocław| 13min do Centrum;96223680;13776;3;69.85;Praga-Południe;Biuro nieruchomości
2181;45m2 w świetnej cenie| Metro Kondratowicza 15min;597104;13400;2;44.56;Targówek;Biuro nieruchomości
2182;47m2+ogródek| Białołęka| super lokalizacja| cena!!;463419;9900;3;46.81;Białołęka;Biuro nieruchomości
2183;Ostatnie 4 pokoje w inwestycji gotowe w tym roku.;560000;9525;4;58.79;Białołęka;Biuro nieruchomości
2184;4pok| super miejsce| Metro 8min| dla rodzin|cena!;606912;9600;4;63.22;Białołęka;Biuro nieruchomości
2185;Atrakcyjne, bezczynszowe, 163m2 ogródek Ursynów.;1870000;11472;4;163.0;Ursynów;Biuro nieruchomości
2186;Deweloperskie M4 - Balkon - zamknięte osiedle;731500;8438;4;86.69;Piastów;Biuro nieruchomości
2187;2pok- 15min do Metra| super miejsce| cena!| prog2%;55427250;13150;2;42.15;Targówek;Biuro nieruchomości
2188;60m2| Metro Kondratowicza| super cena!| program 2%;756920;12700;3;59.6;Targówek;Biuro nieruchomości
2189;|1/2 Pokoje*Centrum*Od Zaraz*;720000;17349;2;41.5;Wola;Biuro nieruchomości
2190;Kawalerka przy G. Mokotów;490000;15313;1;32.0;Mokotów;Biuro nieruchomości
2191;Muranów | 3 pok. | 73 m2 | do remontu | okazja;1150000;15753;3;73.0;Śródmieście;Biuro nieruchomości
2192;Piękne mieszkanie na Saskiej Kępie;824000;17167;2;48.0;Praga-Południe;Biuro nieruchomości
2193;Kawalerka na Saskiej kępie obok Francuskiej;690000;20909;1;33.0;Praga-Południe;Biuro nieruchomości
2194;Rozkładowe 4 pokoje na ulicy Belgradzkiej;999000;13482;4;74.1;Ursynów;Biuro nieruchomości
2195;Komfortowe mieszkanie 4-pokojowe z ogrodem 130m2;1080000;13500;4;80.0;Ursus;Oferta prywatna
2196;Bezpośrednio Kawalerka z widokiem na Las Bielański;470000;14596;1;32.2;Bielany;Oferta prywatna
2197;Piękne 3 pokoje Ursynów/Złoty Potok BEZPOŚREDNIO;1549000;20703;3;74.82;Ursynów;Oferta prywatna
2198;mieszkanie na Bielanach przy ul. Wrzeciono;590000;17879;1;33.0;Bielany;Biuro nieruchomości
2199;2 pokoje na Bemowie + Garaż i komórka;595000;14512;2;41.0;Bemowo;Biuro nieruchomości
2200;Gocław !!! Słoneczne mieszkanie z dużym balkonem;715000;11404;3;62.7;Praga-Południe;Biuro nieruchomości
2201;Powiśle, ul. Śniegockiej, 3 pokoje przy Parku;2700000;27000;3;100.0;Śródmieście;Biuro nieruchomości
2202;Mieszkanie 3 pokojowe w Dzielnicy Wawer! OKAZJA!;744226;11900;3;62.54;Wawer;Biuro nieruchomości
2203;Apartament Dla Konesera W Kameralnej Inwestycji;1850000;23597;2;78.4;Praga-Południe;Oferta prywatna
2204;Mieszkanie z potencjałem;490000;11807;2;41.5;Targówek;Biuro nieruchomości
2205;Spokojne Mieszkanie 40m² + Balkon 11m², Rossiniego;599999;14940;2;40.16;Białołęka;Oferta prywatna
2206;Wysokie,kamienica, metro Stare Bielany;650000;16857;2;38.56;Bielany;Biuro nieruchomości
2207;Na Inwestycję I Do Zamieszkania, 3 Oddz. Pokoje;622000;10197;3;61.0;Targówek;Biuro nieruchomości
2208;M4- 12min do Metra + Duży Ogród +taras;640000;11636;4;55.0;Białołęka;Biuro nieruchomości
2209;Mieszkanie, 110 m², Warszawa;1896000;17236;4;110.0;Śródmieście;Biuro nieruchomości
2210;Wykończone mieszkanie ze sprzętem AGD w cenie.;559000;16441;1;34.0;Ursus;Oferta prywatna
2211;2- pokojowe 56m2 metro 6 min. pieszo BEZ PROWIZJI;869000;15457;2;56.22;Mokotów;Biuro nieruchomości
2212;Miasteczko Wilanów, okazja!!!;1468500;16500;3;89.0;Wilanów;Biuro nieruchomości
2213;Mieszkanie przy galerii mokotow;635000;15875;2;40.0;Mokotów;Oferta prywatna
2214;1 pokojowe, 27,01m2, Saska Kępa ul. Lizbońska;428000;15846;1;27.01;Praga-Południe;Biuro nieruchomości
2215;- MIESZKANIE 3-POKOJOWE - Targówek - metro -;786276;13219;3;59.48;Targówek;Inwestycja deweloperska
2216;#3 pokoje #Pkp Ursus #Trasa S2;429000;9226;3;46.5;Ursus;Biuro nieruchomości
2217;Trzy pokoje przy metrze Ursynów;870000;14500;3;60.0;Ursynów;Biuro nieruchomości
2218;Zarabiaj od dnia zakupu* APARTAMENT inwestycyjny;399000;13300;1;30.0;Włochy;Biuro nieruchomości
2219;Klimatyczne 2 - pokoje 58,73 m2 Warszawa Bemowo;998000;16993;2;58.73;Wola;Biuro nieruchomości
2220;Odbiór 1Q 2024 | Bezpieczny kredyt 2% | Okazja!!!;725151;14700;3;49.33;Ursus;Biuro nieruchomości
2221;Apartament 3 sypialnie Złota 44 na 43 piętrze;9750000;57795;4;168.7;Śródmieście;Oferta prywatna
2222;Gotowe 2 pokoje na Ursynowie;678000;14739;2;46.0;Ursynów;Biuro nieruchomości
2223;Mieszkanie od właściciela, 2 pok., Bielany, niedal;639000;16816;2;38.0;Bielany;Oferta prywatna
2224;Mieszkanie na sprzedaż , Warszawa, Al. Wyścigowa;1310000;20794;3;63.0;Mokotów;Oferta prywatna
2225;Syndyk sprzeda mieszkanie w Warszawie;495474;9584;2;51.7;Bemowo;Oferta prywatna
2226;3 pokojowe rozkładowe z widną kuchnią i loggią;685000;11474;3;59.7;Bemowo;Biuro nieruchomości
2227;⭐Premium⭐Apartament⭐Wysoka jakość⭐3 pokoje;1627900;22300;3;73.0;Wilanów;Oferta prywatna
2228;Kawalerka na sprzedaż Żoliborz;450000;18750;1;24.0;Żoliborz;Biuro nieruchomości
2229;Z windą i tarasem w sercu Starego Żoliborza;2990000;31421;4;95.16;Żoliborz;Biuro nieruchomości
2230;3 pokojowe mieszkanie na Targówku przy metrze!;715000;13241;3;54.0;Targówek;Biuro nieruchomości
2231;Mieszkanie 47m2 - przy ul. Grochowskiej 87;781110;16500;2;47.34;Praga-Południe;Oferta prywatna
2232;Sprzedam KAWALERKĘ na Targówku;398315;14500;1;27.47;Targówek;Biuro nieruchomości
2233;Piękne mieszkanie po remoncie z antresolą.;699000;19971;2;35.0;Praga-Północ;Biuro nieruchomości
2234;Mieszkanie Warszawa ul. Tyśmienicka z kredytem 2 %;799000;22194;1;36.0;Praga-Południe;Biuro nieruchomości
2235;NOWE 2pok WYKOŃCZONE pod klucz| jest KW | blok2021;629000;13978;2;45.0;Białołęka;Oferta prywatna
2236;GOTOWE 75m2 + poddasze 90m2 ul. Tawułkowa 7ZC;730000;6083;4;120.0;Wawer;Oferta prywatna
2237;Wykończone POD KLUCZ 75m2 + poddasze 90m2;999000;8325;5;120.0;Wawer;Oferta prywatna
2238;Piękne mieszkanie na Ochocie;699000;19417;2;36.0;Ochota;Oferta prywatna
2239;Klimatyczne studio po remoncie 37,3mkw;690000;18499;1;37.3;Ochota;Biuro nieruchomości
2240;Wyjątkowe 125m2 na Starym Mieście w Warszawie;2980000;23728;5;125.59;Śródmieście;Biuro nieruchomości
